tweet_id,hs,aggressiveness,offensiveness,irony,stereotype,tweet_id_full
8.13E+17,no,no,no,no,no,8.13474E+17
8.22E+17,no,no,no,no,no,8.22313E+17
8.12E+17,no,no,no,no,no,8.11663E+17
8.21E+17,no,no,no,no,no,8.21024E+17
8.06E+17,yes,no,no,yes,yes,8.06186E+17
8.12E+17,no,no,no,no,no,8.11862E+17
8.01E+17,no,weak,weak,no,yes,8.01179E+17
8.34E+17,yes,weak,weak,no,yes,8.33607E+17
8.22E+17,no,no,no,no,no,8.21802E+17
8.00E+17,no,no,no,yes,no,8.00287E+17
8.57E+17,no,no,no,no,no,8.56777E+17
8.49E+17,no,no,no,no,no,8.49156E+17
8.10E+17,no,no,no,no,no,8.10398E+17
7.83E+17,no,no,no,no,no,7.82597E+17
8.28E+17,no,no,no,yes,no,8.28323E+17
8.26E+17,no,no,no,no,no,8.25859E+17
8.36E+17,no,no,no,no,no,8.36249E+17
8.09E+17,no,no,no,no,no,8.08579E+17
8.56E+17,yes,strong,weak,no,yes,8.55676E+17
8.19E+17,no,no,no,no,yes,8.18587E+17
7.84E+17,no,no,no,no,no,7.84125E+17
8.51E+17,no,no,no,no,no,8.5138E+17
8.32E+17,no,no,no,no,no,8.31787E+17
8.00E+17,no,no,no,no,no,8.00074E+17
8.38E+17,no,no,no,no,no,8.38035E+17
8.44E+17,no,no,no,no,no,8.44115E+17
8.37E+17,no,no,no,no,no,8.36942E+17
8.18E+17,no,no,no,no,no,8.18007E+17
8.03E+17,no,no,no,yes,no,8.03374E+17
8.53E+17,no,no,no,no,no,8.53123E+17
8.56E+17,no,no,no,no,no,8.56173E+17
8.39E+17,no,no,no,no,no,8.39129E+17
8.48E+17,no,no,weak,yes,yes,8.47859E+17
8.40E+17,no,no,no,no,no,8.40336E+17
7.92E+17,no,no,no,no,no,7.92026E+17
7.91E+17,no,no,no,no,no,7.91248E+17
8.37E+17,no,no,no,no,no,8.36581E+17
7.93E+17,no,no,no,yes,no,7.92651E+17
8.00E+17,no,no,no,no,no,8.00251E+17
8.54E+17,no,no,no,yes,yes,8.54213E+17
7.89E+17,no,no,no,no,no,7.89339E+17
8.09E+17,no,no,no,no,no,8.09382E+17
8.07E+17,no,no,no,no,no,8.07254E+17
8.56E+17,no,no,no,no,no,8.56477E+17
8.53E+17,yes,no,weak,no,yes,8.53233E+17
8.44E+17,no,no,no,no,no,8.44312E+17
8.38E+17,no,no,no,no,no,8.37652E+17
8.06E+17,no,no,no,yes,no,8.06483E+17
8.42E+17,no,no,no,yes,no,8.42139E+17
8.29E+17,no,no,no,no,no,8.28763E+17
8.10E+17,no,no,weak,yes,yes,8.10163E+17
8.18E+17,yes,no,weak,no,yes,8.18156E+17
8.09E+17,no,no,no,no,no,8.09043E+17
7.91E+17,no,no,no,no,no,7.91202E+17
7.84E+17,no,no,no,no,no,7.84444E+17
8.10E+17,no,no,no,no,no,8.104E+17
8.22E+17,no,strong,no,no,no,8.21783E+17
7.88E+17,no,no,no,no,no,7.87546E+17
8.23E+17,no,no,no,no,no,8.22722E+17
7.83E+17,no,no,no,no,yes,7.82634E+17
8.43E+17,no,no,no,no,no,8.42808E+17
8.44E+17,no,no,no,no,no,8.43716E+17
8.45E+17,no,no,weak,yes,yes,8.44642E+17
8.05E+17,no,no,no,no,no,8.05026E+17
8.30E+17,no,no,no,no,no,8.29693E+17
7.87E+17,no,no,weak,yes,yes,7.86985E+17
8.21E+17,no,no,no,no,no,8.20974E+17
8.08E+17,no,no,no,no,no,8.07632E+17
8.17E+17,no,no,no,no,no,8.16735E+17
8.16E+17,no,no,no,yes,no,8.16232E+17
8.52E+17,yes,no,no,no,no,8.51512E+17
8.34E+17,no,no,no,no,no,8.33643E+17
8.46E+17,no,no,no,no,no,8.45645E+17
7.89E+17,yes,strong,strong,no,yes,7.89028E+17
7.86E+17,no,no,no,no,no,7.86325E+17
8.24E+17,no,no,no,no,no,8.24154E+17
8.47E+17,no,no,no,no,no,8.47465E+17
7.86E+17,yes,strong,strong,no,yes,7.86077E+17
8.55E+17,no,no,no,no,no,8.55449E+17
8.49E+17,no,no,no,no,no,8.48936E+17
8.55E+17,yes,weak,weak,no,yes,8.55319E+17
7.88E+17,no,no,no,no,yes,7.87749E+17
8.27E+17,no,no,no,no,no,8.27085E+17
8.17E+17,no,no,no,no,no,8.17332E+17
8.35E+17,no,no,weak,no,no,8.35372E+17
8.33E+17,no,weak,weak,no,yes,8.3326E+17
7.91E+17,no,no,no,no,no,7.91214E+17
7.92E+17,no,no,no,no,no,7.91603E+17
8.46E+17,yes,weak,weak,yes,yes,8.46028E+17
8.50E+17,no,no,no,no,no,8.49884E+17
7.88E+17,no,no,no,no,yes,7.87654E+17
8.30E+17,no,no,no,yes,no,8.30039E+17
8.09E+17,no,no,no,no,yes,8.09058E+17
8.06E+17,no,no,no,no,no,8.06452E+17
8.07E+17,no,no,no,yes,yes,8.07178E+17
8.40E+17,no,no,no,no,no,8.39507E+17
7.93E+17,no,no,no,no,no,7.93492E+17
8.21E+17,no,weak,weak,no,yes,8.21364E+17
8.55E+17,yes,weak,weak,no,yes,8.5471E+17
8.22E+17,no,no,no,no,no,8.22114E+17
8.07E+17,yes,no,weak,no,yes,8.0653E+17
8.37E+17,no,no,no,no,no,8.36539E+17
8.39E+17,no,no,no,no,no,8.39059E+17
8.23E+17,no,no,no,no,no,8.22846E+17
8.13E+17,no,no,no,no,no,8.12999E+17
8.42E+17,no,no,no,no,no,8.42159E+17
8.14E+17,no,no,no,no,no,8.13968E+17
8.07E+17,no,no,no,yes,no,8.06592E+17
7.83E+17,yes,weak,no,no,yes,7.8303E+17
7.85E+17,no,no,no,yes,yes,7.84711E+17
8.20E+17,no,no,no,no,no,8.19848E+17
7.83E+17,no,no,no,no,no,7.8289E+17
8.20E+17,no,no,no,no,no,8.19902E+17
8.13E+17,no,no,no,no,no,8.12587E+17
7.89E+17,no,no,no,no,no,7.89379E+17
8.50E+17,no,no,no,no,no,8.50304E+17
8.56E+17,yes,no,no,no,no,8.56246E+17
7.86E+17,no,no,no,no,no,7.86106E+17
7.87E+17,no,no,no,no,no,7.86851E+17
8.07E+17,no,no,no,no,no,8.07152E+17
7.90E+17,no,no,no,no,no,7.90497E+17
8.28E+17,no,no,no,no,no,8.27585E+17
8.38E+17,yes,no,no,no,no,8.37954E+17
7.83E+17,no,no,no,no,no,7.83067E+17
8.45E+17,no,no,no,no,no,8.44964E+17
8.01E+17,yes,no,weak,no,yes,8.01026E+17
7.85E+17,no,no,no,no,no,7.8478E+17
8.18E+17,no,no,no,no,no,8.17725E+17
8.00E+17,yes,no,weak,no,yes,7.99575E+17
8.52E+17,no,no,no,yes,yes,8.52121E+17
8.43E+17,no,no,no,no,no,8.43398E+17
7.91E+17,no,no,no,no,no,7.90687E+17
8.44E+17,no,no,no,no,no,8.4378E+17
8.40E+17,no,no,no,yes,no,8.39766E+17
8.01E+17,no,no,no,no,no,8.01027E+17
8.27E+17,no,no,no,no,no,8.26505E+17
8.52E+17,no,no,no,no,no,8.52114E+17
8.44E+17,no,no,no,no,no,8.44101E+17
8.56E+17,no,no,no,no,no,8.55671E+17
8.53E+17,no,no,no,no,no,8.52654E+17
8.29E+17,no,no,no,no,no,8.29012E+17
7.89E+17,no,no,no,no,no,7.89352E+17
8.01E+17,no,no,no,no,no,8.00805E+17
8.49E+17,no,no,no,no,no,8.49279E+17
8.38E+17,no,no,no,no,no,8.37569E+17
8.06E+17,no,no,no,no,yes,8.06182E+17
7.91E+17,yes,weak,weak,no,yes,7.90965E+17
8.06E+17,no,no,no,no,no,8.06183E+17
8.44E+17,no,no,no,no,no,8.44122E+17
8.47E+17,no,no,no,no,no,8.47027E+17
8.55E+17,yes,weak,strong,no,yes,8.55362E+17
7.92E+17,no,no,no,no,no,7.91871E+17
8.38E+17,no,no,no,no,no,8.37813E+17
8.52E+17,no,no,no,no,no,8.52108E+17
8.48E+17,no,no,no,no,yes,8.48276E+17
7.94E+17,no,no,no,no,no,7.93735E+17
8.20E+17,no,no,no,no,no,8.20255E+17
8.42E+17,no,no,no,no,no,8.4217E+17
8.42E+17,no,no,no,no,no,8.41559E+17
8.01E+17,no,no,no,no,no,8.00953E+17
8.17E+17,no,no,no,no,no,8.17047E+17
8.41E+17,no,no,no,no,no,8.41248E+17
7.85E+17,no,no,no,no,no,7.84855E+17
8.35E+17,no,no,no,no,no,8.34956E+17
8.23E+17,no,no,no,no,no,8.22818E+17
8.29E+17,no,no,no,no,no,8.2853E+17
7.89E+17,no,no,no,no,no,7.89072E+17
8.29E+17,yes,weak,no,no,yes,8.28732E+17
7.88E+17,no,no,no,no,no,7.88412E+17
8.48E+17,no,no,no,no,no,8.47751E+17
8.09E+17,no,weak,no,no,no,8.09456E+17
8.12E+17,no,no,no,yes,no,8.11605E+17
8.24E+17,no,no,no,no,no,8.23846E+17
8.37E+17,no,no,no,no,yes,8.37421E+17
7.93E+17,no,weak,no,no,yes,7.93098E+17
8.07E+17,no,no,no,no,no,8.0717E+17
8.44E+17,no,no,no,no,yes,8.43798E+17
8.52E+17,no,no,no,no,no,8.52079E+17
8.40E+17,no,no,no,yes,no,8.40158E+17
7.92E+17,no,no,no,no,no,7.92369E+17
8.56E+17,yes,weak,weak,no,yes,8.55776E+17
8.26E+17,no,no,no,no,no,8.25969E+17
8.11E+17,no,weak,weak,yes,no,8.11174E+17
8.39E+17,no,no,no,no,no,8.39073E+17
8.44E+17,no,no,no,no,no,8.43748E+17
8.22E+17,no,no,no,no,no,8.21706E+17
7.86E+17,yes,no,no,no,no,7.85917E+17
8.55E+17,no,no,no,no,no,8.54611E+17
8.47E+17,no,no,no,no,no,8.46978E+17
8.06E+17,no,no,no,no,no,8.05682E+17
8.30E+17,no,no,no,no,no,8.30034E+17
8.15E+17,no,no,no,no,no,8.15221E+17
7.91E+17,no,no,no,no,no,7.91392E+17
7.91E+17,yes,weak,no,no,yes,7.91172E+17
8.21E+17,no,no,weak,no,no,8.20709E+17
8.20E+17,no,no,no,no,no,8.20295E+17
8.17E+17,no,no,no,no,no,8.17123E+17
8.27E+17,no,no,no,no,no,8.27149E+17
8.18E+17,no,no,no,no,yes,8.17801E+17
7.92E+17,no,no,no,no,no,7.91722E+17
8.47E+17,no,no,no,no,no,8.47072E+17
8.35E+17,no,no,weak,yes,yes,8.35174E+17
8.29E+17,yes,no,strong,no,no,8.29248E+17
8.02E+17,no,no,no,no,no,8.01882E+17
8.43E+17,no,no,no,no,no,8.43018E+17
8.25E+17,no,no,no,yes,no,8.25393E+17
8.06E+17,no,no,no,no,no,8.05731E+17
8.16E+17,no,no,no,no,no,8.16062E+17
8.34E+17,no,no,no,no,no,8.3378E+17
8.28E+17,no,no,no,no,no,8.27912E+17
7.88E+17,yes,weak,weak,no,yes,7.87936E+17
8.06E+17,no,no,no,no,no,8.06429E+17
8.06E+17,no,no,no,yes,no,8.05736E+17
7.83E+17,no,no,no,no,no,7.82964E+17
8.21E+17,no,no,no,no,no,8.21098E+17
8.22E+17,no,no,no,no,no,8.21636E+17
8.08E+17,no,no,no,no,no,8.08057E+17
7.83E+17,no,no,no,no,no,7.82628E+17
8.49E+17,no,no,no,no,yes,8.49388E+17
7.92E+17,no,no,no,no,no,7.91568E+17
8.01E+17,no,no,no,no,yes,8.01108E+17
8.57E+17,no,no,no,no,no,8.56783E+17
8.39E+17,no,no,no,no,no,8.39407E+17
7.82E+17,yes,weak,strong,no,yes,7.82493E+17
8.44E+17,no,no,no,no,no,8.44157E+17
8.56E+17,no,no,no,no,no,8.55844E+17
7.84E+17,no,no,no,no,no,7.84421E+17
8.21E+17,no,no,no,no,no,8.20754E+17
8.22E+17,no,weak,no,no,yes,8.21742E+17
7.87E+17,no,no,no,no,no,7.8669E+17
8.27E+17,no,no,no,yes,yes,8.26755E+17
8.14E+17,yes,weak,weak,no,yes,8.13786E+17
7.86E+17,no,no,no,no,no,7.85767E+17
8.07E+17,no,no,no,no,no,8.07167E+17
8.26E+17,no,no,no,yes,yes,8.26226E+17
8.38E+17,no,no,no,no,no,8.38051E+17
7.85E+17,no,no,no,no,no,7.85461E+17
7.92E+17,no,no,no,no,no,7.91547E+17
8.06E+17,no,no,no,no,no,8.06016E+17
8.22E+17,no,no,no,no,yes,8.22116E+17
8.47E+17,no,no,no,no,no,8.46704E+17
8.47E+17,no,no,no,no,no,8.46804E+17
8.35E+17,no,no,no,no,no,8.35218E+17
8.50E+17,no,no,no,no,no,8.49932E+17
8.15E+17,yes,no,no,no,no,8.14551E+17
8.04E+17,no,no,no,no,yes,8.03544E+17
8.06E+17,no,no,no,no,no,8.06408E+17
8.33E+17,no,no,no,no,no,8.32996E+17
8.57E+17,no,no,no,no,no,8.56594E+17
8.44E+17,no,strong,no,no,yes,8.43823E+17
8.25E+17,no,no,weak,yes,yes,8.25051E+17
7.91E+17,no,no,no,no,no,7.90533E+17
8.12E+17,no,no,no,no,no,8.11652E+17
8.44E+17,no,weak,no,no,yes,8.43905E+17
8.55E+17,no,no,no,no,no,8.54595E+17
8.44E+17,no,no,no,yes,no,8.43928E+17
8.26E+17,no,no,no,no,no,8.26402E+17
7.91E+17,no,no,no,no,no,7.912E+17
8.42E+17,no,no,no,no,no,8.42353E+17
7.83E+17,yes,no,no,no,no,7.83064E+17
8.06E+17,no,no,no,no,no,8.05773E+17
7.91E+17,no,no,no,no,no,7.90571E+17
7.94E+17,yes,no,weak,no,yes,7.93723E+17
7.85E+17,no,no,no,no,no,7.84685E+17
7.88E+17,yes,strong,weak,no,yes,7.87638E+17
8.03E+17,no,no,no,no,no,8.02898E+17
8.24E+17,no,no,no,no,no,8.23957E+17
8.37E+17,no,no,no,no,no,8.36998E+17
8.04E+17,no,no,no,no,no,8.03561E+17
8.20E+17,no,no,no,no,no,8.1994E+17
7.84E+17,no,no,no,no,no,7.83636E+17
8.21E+17,no,no,no,no,no,8.21053E+17
8.36E+17,no,no,no,no,no,8.36369E+17
8.15E+17,no,no,no,no,no,8.15315E+17
8.26E+17,no,no,no,no,no,8.26067E+17
8.29E+17,no,no,no,no,no,8.29426E+17
8.22E+17,no,no,no,no,no,8.2207E+17
8.57E+17,yes,weak,weak,yes,yes,8.56747E+17
7.85E+17,no,no,no,no,no,7.85174E+17
8.19E+17,no,no,no,no,no,8.18554E+17
8.26E+17,no,no,no,no,no,8.25662E+17
7.93E+17,no,no,no,no,no,7.92607E+17
8.12E+17,no,no,no,yes,yes,8.1194E+17
8.37E+17,yes,weak,no,no,yes,8.37023E+17
8.10E+17,yes,weak,weak,yes,yes,8.10391E+17
8.37E+17,no,no,no,no,no,8.365E+17
8.17E+17,no,no,no,yes,yes,8.16502E+17
8.08E+17,yes,no,no,yes,yes,8.0845E+17
7.88E+17,no,no,no,no,no,7.88317E+17
8.22E+17,no,no,no,no,no,8.22178E+17
8.02E+17,no,no,no,no,yes,8.01725E+17
8.47E+17,no,no,no,no,no,8.4716E+17
8.00E+17,yes,no,weak,no,yes,7.99523E+17
7.89E+17,no,no,no,no,yes,7.89011E+17
7.86E+17,no,no,no,no,no,7.86244E+17
8.30E+17,no,no,no,no,no,8.29636E+17
8.15E+17,no,no,no,no,no,8.15206E+17
7.83E+17,no,no,no,no,no,7.82542E+17
7.86E+17,no,no,no,no,no,7.86328E+17
7.85E+17,yes,weak,no,yes,yes,7.85386E+17
8.56E+17,no,no,no,no,no,8.55885E+17
8.40E+17,no,no,no,no,no,8.40301E+17
8.07E+17,no,no,weak,no,yes,8.073E+17
7.85E+17,no,no,no,no,no,7.84792E+17
7.88E+17,no,no,no,no,no,7.87923E+17
8.17E+17,yes,weak,weak,no,yes,8.17094E+17
7.91E+17,no,no,no,no,no,7.90747E+17
7.84E+17,no,no,no,no,no,7.83783E+17
8.47E+17,no,no,no,no,no,8.46807E+17
7.90E+17,no,no,no,no,yes,7.90333E+17
7.91E+17,no,no,no,no,no,7.90876E+17
8.26E+17,no,weak,strong,yes,no,8.25687E+17
8.47E+17,no,no,no,no,no,8.47147E+17
8.02E+17,no,no,no,no,no,8.01819E+17
8.06E+17,no,no,no,no,no,8.06043E+17
8.08E+17,no,no,no,no,no,8.07637E+17
8.20E+17,no,no,no,no,no,8.20318E+17
8.02E+17,no,no,no,no,no,8.01782E+17
8.27E+17,no,no,no,no,no,8.26535E+17
8.09E+17,no,no,no,no,no,8.08968E+17
8.07E+17,no,no,no,no,no,8.06947E+17
8.44E+17,no,no,no,no,no,8.44494E+17
8.11E+17,no,weak,weak,no,yes,8.1055E+17
7.88E+17,no,no,no,no,no,7.88273E+17
8.04E+17,no,no,no,no,no,8.04407E+17
8.47E+17,no,no,no,no,no,8.47061E+17
8.52E+17,no,no,no,no,no,8.52279E+17
8.43E+17,no,no,no,no,no,8.425E+17
7.99E+17,no,no,no,yes,no,7.99248E+17
8.34E+17,no,no,no,no,no,8.33741E+17
8.01E+17,no,weak,no,no,yes,8.01344E+17
8.27E+17,no,no,no,no,no,8.27099E+17
7.85E+17,yes,no,no,yes,no,7.85129E+17
7.90E+17,no,no,no,no,yes,7.90455E+17
7.83E+17,no,no,no,no,no,7.82997E+17
7.92E+17,no,no,no,no,no,7.92088E+17
8.48E+17,no,no,no,no,no,8.4761E+17
7.86E+17,no,no,no,no,no,7.85573E+17
8.21E+17,no,no,no,no,no,8.21103E+17
8.55E+17,no,no,no,no,no,8.55319E+17
8.21E+17,yes,weak,weak,yes,yes,8.21433E+17
8.36E+17,no,no,no,no,no,8.35505E+17
7.93E+17,no,no,no,no,no,7.92771E+17
8.43E+17,no,weak,no,no,no,8.43073E+17
8.26E+17,no,no,no,no,no,8.26422E+17
7.92E+17,no,no,no,no,no,7.91564E+17
8.32E+17,no,no,weak,no,yes,8.31556E+17
8.42E+17,no,no,no,yes,yes,8.41633E+17
7.93E+17,no,no,no,no,no,7.93379E+17
8.34E+17,no,weak,weak,no,no,8.3448E+17
8.56E+17,no,no,no,yes,no,8.55825E+17
8.26E+17,no,no,no,no,no,8.26063E+17
7.99E+17,no,no,no,no,no,7.99139E+17
8.08E+17,no,no,no,no,no,8.08187E+17
8.31E+17,no,no,no,no,no,8.30823E+17
8.54E+17,no,no,no,no,no,8.53629E+17
8.35E+17,no,no,no,no,no,8.35068E+17
7.86E+17,no,no,no,yes,no,7.85583E+17
8.51E+17,no,no,no,no,yes,8.50802E+17
8.48E+17,no,no,no,no,no,8.48244E+17
8.32E+17,no,no,no,no,no,8.32034E+17
7.91E+17,no,no,no,no,no,7.91279E+17
8.31E+17,no,no,no,no,yes,8.31249E+17
8.28E+17,no,no,no,no,no,8.2833E+17
7.90E+17,no,no,weak,no,no,7.90294E+17
7.86E+17,no,no,no,no,no,7.85509E+17
8.01E+17,no,no,no,no,no,8.01022E+17
8.45E+17,no,no,no,no,no,8.44822E+17
7.91E+17,no,no,no,no,no,7.90786E+17
7.91E+17,yes,no,no,no,no,7.90509E+17
8.18E+17,no,no,no,no,no,8.18417E+17
7.90E+17,no,no,no,no,no,7.9049E+17
7.88E+17,no,no,no,no,no,7.88092E+17
8.34E+17,no,no,no,no,no,8.33761E+17
8.22E+17,no,no,no,no,no,8.22069E+17
7.89E+17,no,no,weak,no,yes,7.88913E+17
8.45E+17,no,no,no,no,no,8.44544E+17
8.16E+17,no,no,no,no,no,8.16342E+17
7.91E+17,no,no,no,no,no,7.90918E+17
7.88E+17,no,no,no,no,no,7.87739E+17
7.89E+17,no,no,no,no,no,7.8934E+17
7.86E+17,no,no,no,no,no,7.86483E+17
8.53E+17,no,weak,no,no,no,8.52793E+17
7.86E+17,no,no,no,no,no,7.86309E+17
8.16E+17,no,no,no,no,no,8.16368E+17
8.32E+17,no,no,no,no,no,8.32193E+17
8.54E+17,no,no,no,no,no,8.54296E+17
7.99E+17,no,no,no,no,no,7.99118E+17
8.46E+17,no,no,no,yes,no,8.45662E+17
7.93E+17,no,no,no,no,no,7.92866E+17
8.22E+17,no,no,no,no,no,8.22206E+17
8.40E+17,no,no,no,no,no,8.39788E+17
7.85E+17,no,weak,weak,no,yes,7.84913E+17
8.21E+17,no,no,no,no,no,8.21306E+17
8.32E+17,no,no,no,no,no,8.32262E+17
8.26E+17,no,no,no,no,yes,8.26015E+17
8.49E+17,no,no,no,no,no,8.4923E+17
8.04E+17,no,no,no,yes,yes,8.04087E+17
7.92E+17,no,no,no,no,no,7.91985E+17
8.50E+17,no,weak,no,no,no,8.49703E+17
8.26E+17,no,no,no,no,no,8.25769E+17
8.17E+17,yes,weak,weak,no,yes,8.16688E+17
8.00E+17,no,no,no,no,no,8.00264E+17
8.22E+17,no,no,no,yes,no,8.2177E+17
8.31E+17,no,no,no,no,no,8.31194E+17
7.84E+17,no,no,no,no,no,7.84147E+17
8.15E+17,yes,no,weak,yes,no,8.15349E+17
8.22E+17,no,no,no,no,no,8.21753E+17
8.16E+17,no,no,no,no,no,8.15501E+17
8.51E+17,no,no,no,no,yes,8.50986E+17
8.40E+17,no,weak,weak,no,yes,8.39811E+17
8.45E+17,yes,no,no,no,no,8.45294E+17
8.31E+17,no,no,no,no,yes,8.31125E+17
7.91E+17,no,no,no,no,no,7.90945E+17
8.39E+17,no,no,weak,yes,yes,8.3947E+17
8.44E+17,yes,strong,no,no,yes,8.44437E+17
8.17E+17,yes,weak,weak,no,no,8.17384E+17
8.39E+17,no,no,no,no,no,8.38516E+17
8.03E+17,no,no,no,yes,yes,8.03197E+17
8.29E+17,no,no,no,no,yes,8.29368E+17
8.26E+17,no,no,weak,no,yes,8.26375E+17
7.86E+17,yes,no,no,yes,yes,7.86472E+17
8.21E+17,no,no,no,yes,no,8.21443E+17
8.01E+17,no,no,no,no,no,8.01182E+17
8.02E+17,no,no,no,no,no,8.01729E+17
8.41E+17,no,no,no,no,yes,8.41244E+17
7.92E+17,no,no,no,no,no,7.91731E+17
8.18E+17,no,no,no,no,no,8.18376E+17
7.84E+17,no,no,no,no,no,7.84154E+17
7.92E+17,no,no,no,no,no,7.91578E+17
7.88E+17,no,no,no,no,no,7.88263E+17
8.36E+17,no,no,no,no,no,8.35967E+17
7.93E+17,no,no,no,no,no,7.93046E+17
8.37E+17,no,no,no,no,no,8.37299E+17
8.21E+17,no,no,no,no,no,8.2059E+17
8.55E+17,yes,no,weak,no,yes,8.55094E+17
8.03E+17,no,no,strong,no,yes,8.03303E+17
8.29E+17,no,no,no,no,no,8.29301E+17
7.91E+17,no,no,no,no,no,7.90524E+17
8.55E+17,no,no,no,no,no,8.55488E+17
8.11E+17,no,no,no,no,no,8.10755E+17
8.36E+17,yes,no,weak,no,yes,8.35894E+17
8.34E+17,no,no,no,no,no,8.34355E+17
7.93E+17,no,no,no,no,no,7.93146E+17
8.48E+17,no,no,no,no,no,8.47892E+17
8.16E+17,no,no,no,no,no,8.16034E+17
8.45E+17,no,no,no,no,no,8.45016E+17
8.29E+17,no,no,no,no,no,8.28552E+17
8.40E+17,no,weak,no,no,yes,8.39611E+17
8.56E+17,no,no,no,no,no,8.56481E+17
8.30E+17,no,no,no,no,no,8.29975E+17
8.01E+17,no,no,no,no,no,8.01196E+17
8.25E+17,no,no,no,no,no,8.24645E+17
8.20E+17,no,no,no,no,no,8.20345E+17
8.28E+17,no,no,no,no,no,8.27536E+17
8.24E+17,no,no,no,no,no,8.23959E+17
8.17E+17,no,weak,no,no,yes,8.1698E+17
8.07E+17,no,no,no,no,no,8.06845E+17
8.38E+17,yes,weak,weak,no,yes,8.37736E+17
8.12E+17,no,no,no,no,yes,8.11636E+17
7.91E+17,no,no,no,yes,yes,7.91348E+17
7.83E+17,no,no,no,no,no,7.82586E+17
7.89E+17,no,no,no,no,no,7.88715E+17
8.26E+17,no,no,no,no,yes,8.25796E+17
8.29E+17,yes,strong,weak,yes,yes,8.29296E+17
8.56E+17,no,no,no,no,no,8.55841E+17
8.32E+17,no,no,no,yes,yes,8.3219E+17
7.99E+17,no,no,no,no,no,7.98909E+17
7.86E+17,no,no,no,no,no,7.85772E+17
8.37E+17,no,no,no,yes,no,8.37304E+17
8.20E+17,no,no,no,no,no,8.19943E+17
8.53E+17,no,no,no,no,no,8.52529E+17
8.10E+17,no,no,no,no,no,8.1041E+17
7.87E+17,no,no,no,no,no,7.86732E+17
8.24E+17,no,no,no,no,no,8.24354E+17
7.86E+17,no,no,no,yes,yes,7.86213E+17
8.53E+17,no,no,no,no,no,8.53006E+17
7.83E+17,no,no,no,no,no,7.828E+17
8.30E+17,no,no,no,no,no,8.29844E+17
8.49E+17,no,no,no,no,no,8.48974E+17
8.29E+17,no,no,no,no,no,8.2939E+17
7.84E+17,no,no,no,no,no,7.8405E+17
7.83E+17,no,no,no,no,yes,7.8252E+17
8.15E+17,no,no,no,yes,no,8.14502E+17
7.85E+17,no,no,no,no,no,7.85029E+17
8.25E+17,no,no,no,no,no,8.24639E+17
8.27E+17,no,no,no,no,no,8.26509E+17
8.07E+17,no,no,no,no,no,8.07373E+17
8.41E+17,no,no,no,no,no,8.40785E+17
8.06E+17,no,no,no,no,no,8.06138E+17
8.32E+17,no,no,no,no,no,8.31794E+17
8.44E+17,no,no,no,no,no,8.43775E+17
8.00E+17,no,no,no,no,no,7.99965E+17
8.10E+17,no,weak,no,no,yes,8.10443E+17
8.52E+17,yes,weak,weak,no,yes,8.51512E+17
8.46E+17,no,no,no,no,no,8.46383E+17
7.83E+17,no,no,no,no,no,7.82928E+17
8.56E+17,no,no,no,no,yes,8.55501E+17
8.52E+17,no,no,no,no,no,8.52114E+17
7.88E+17,no,no,no,no,no,7.88451E+17
7.89E+17,no,weak,no,no,no,7.88905E+17
8.39E+17,no,no,no,no,no,8.38648E+17
8.13E+17,no,no,no,no,no,8.13364E+17
8.12E+17,no,no,no,no,no,8.12234E+17
8.46E+17,no,no,no,yes,no,8.45727E+17
8.39E+17,no,no,no,no,no,8.39399E+17
8.03E+17,no,no,no,no,yes,8.03478E+17
8.54E+17,no,no,no,no,no,8.54323E+17
8.45E+17,no,no,no,no,no,8.4459E+17
8.25E+17,no,no,no,no,no,8.24595E+17
7.93E+17,no,no,no,no,no,7.93043E+17
8.15E+17,no,no,no,no,no,8.14783E+17
8.46E+17,no,no,no,no,no,8.4624E+17
8.26E+17,no,no,no,no,no,8.26203E+17
8.16E+17,no,no,no,no,yes,8.16322E+17
8.57E+17,no,weak,no,no,no,8.56625E+17
8.11E+17,no,no,no,no,no,8.11162E+17
8.15E+17,no,no,no,no,yes,8.15479E+17
8.44E+17,yes,no,no,no,no,8.43594E+17
8.54E+17,no,no,no,no,no,8.53537E+17
8.04E+17,no,no,no,no,no,8.04402E+17
7.90E+17,no,no,no,no,no,7.90154E+17
8.45E+17,no,no,no,no,no,8.44835E+17
8.11E+17,no,no,no,no,no,8.11185E+17
8.16E+17,no,no,no,no,yes,8.16238E+17
8.14E+17,no,no,no,no,no,8.14174E+17
8.11E+17,no,no,no,no,no,8.11498E+17
8.26E+17,no,no,no,no,no,8.25771E+17
8.47E+17,no,no,no,no,yes,8.47149E+17
8.07E+17,no,no,no,no,no,8.06567E+17
8.26E+17,no,no,no,no,yes,8.26343E+17
8.30E+17,yes,no,no,no,no,8.30492E+17
8.33E+17,no,no,no,no,no,8.32703E+17
8.15E+17,no,no,no,no,no,8.15363E+17
8.27E+17,yes,weak,strong,yes,yes,8.27289E+17
8.09E+17,no,no,no,no,no,8.09345E+17
8.54E+17,no,no,no,no,yes,8.53555E+17
8.12E+17,no,no,no,no,no,8.12388E+17
7.86E+17,no,no,no,no,no,7.85859E+17
8.33E+17,no,no,no,no,no,8.33037E+17
8.16E+17,no,no,no,no,no,8.15653E+17
8.12E+17,yes,strong,strong,no,yes,8.11662E+17
8.53E+17,no,no,no,no,no,8.52536E+17
8.55E+17,no,no,no,no,no,8.55394E+17
