text,hate speech
"Dejarándedecirmequemevayaalacocinaafregar,peromeseguirándiciendocosastipo""dileatumadrequetehagalacena""comolomáslightquesuelendecir.Aunquesimecambioelnombreempezaránconinsultostipo""maricón"".ElLOLparavariarllenodeniñosrata.",1
"¿PorquéseaverguenzantantolosdeVoxynotienenvalorparaafirmarquesonnazis?Yomesientosuperorgullosadeserantifaynomemolestoenocultarloporque,esloquesoy.Conclusion:sontalescoriaqueserepelenasímismos.NazisEnVox",0
Sisoloesascuentasesascuentasnoexistierannodifundirianel0dioaotrasfans.Nomegustak.3niaperotampocomegustatirarlehat3porqueessolounachicacasidemiedadyóseayapasóelproblemaentreellas!,0
NopudeconLasseñoritasdeRochefort.¿Éstaestámejor?,0
Yasípodersermujerflorero,1
"Silebajasteelnovioatuamiga,claroquepuedesbajardepeso.Échaleganaslagartona",1
Vengoamanifestarmimásprofundaextrañezaquenadiehadichonotallmenhastaahora...,0
"mequierofollaralositobimbo,susdeliciosascurvasmeexcitandemasiado,tantoquemehacenllegaralorgasmodesoloverlas,megustaríadarleunasfuertesnalgadasasusblancasysuavespompasjodermetienesdementenipuedoverteenelsupermercadoporquesemeponedura",0
Porquemehacesentirtanmalahoraestoyenmicasallorandocomounaniñachiquita,0
Paraquéputassacanmaquillaje??????QuélespasaaajajajyonimemaquilloalvperopsokdineroesdineroMCRaprendealgodinero,1
"Mishijossanos,contrabajo,lamáschicapasodeAño.Quemáspedir",0
"masculinismo,,,,,,",0
QUÉCOÑOESELMASCULINISMO,0
"mequierofollaralositobimbo,susdeliciosascurvasmeexcitandemasiado,tantoquemehacenllegaralorgasmodesoloverlas,megustaríadarleunasfuertesnalgadasasusblancasysuavespompasjodermetienesdementenipuedoverteenelsupermercadoporquesemeponedura",0
"Eldíadehoyiniciamosconlaentregadematerialpararealizarlastradicionalespiñatasdecembrinas,seconformarongruposdemujeresparallevaracaboelTaller,enlascoloniasBicentenario,ampliaciónLomadeRodriguera,RotarismoyLomadeRodriguera.",0
cuandolasfartsvanaentenderquenolasodiamosporsermujeresjoderLASODIAMOSPORSUMANERADEPENSAR,1
"Siempretuvolafrentemuyalta,lalenguamuylargaylafaldamuycorta",1
"Generacionescriadaspormujeres,padresausentes,físicay/oemocionalmente.Unaeconomíadesupervivencia,unasociedaddelsálvesequienpueda,conllevasucosto:machitosy/opuerarcas,ymujeresdesquiciadasyobesas.RedPillRationalMaleBájalasDelPedestalmgtow",1
"Cómoquetodomalenlafoto??Hombreigualunarreglodelabarbaenconsonanciaconelcortedepelohabríaestadobien,perolafotonoestanterrible",0
¡SúmatealaCeroToleranciaalhostigamientosexualyacososexual!EnUPAVatravésdelaUnidadDeGénerosepromueveelrespetodelosderechoshumanos.UnidadDeGénero16DíasDeActivismoPintaElMundoDeNaranjahttps://t.co/QQcaacEbUv,1
"Nolasodio,perosilasodioaustedesqueriendosatanizaratodosloshombres,lafaltadeamorpaternoenustedescreanunamentestandébilesytanfaltasdeamorpropio,queloúnicoquehacenesarugmentarconlomismodesiempreTellevasunbuenblockmugrienta",1
"Terminedefregarydigowenovoyabañarme,NOHAYAGUA,CONCHALALORA",0
"VictimismohaciaelEstado,sesaltaacuerdosconotrasCCAA,quejasdeldineroqlesquitaelEstado,propaganda,banderolas,denunciandoqelEstadoimponeunaDictadura,totalitarismo,opresorcontrarioalaslibertades,calentandolacalle...vamos,nirastrodnacionalismo",0
"Preguntaleacualquierpersonanopakisialgunaveznopadecióalgúntipodeacoso,destrato,maltratofísico,sinorecibióalgúncomentariodespectivo,sóloporsuorientaciónsexual.Jamáspasóesoconunapersonaheterocis.",0
"masatractivadesdeluego,guapxshaymuchxsperolapersonalidadhaceladiferencia",0
Suvictimismosiempreasuestúpidopatriarcado,1
"Niñatamalnacidaehdp.Conestosmimbrestenemosqueatajarlapandemia,habráqueveralospadres.Tenemosloquenosmerecemos.",0
"Unamenciónmáspreguntandosipreferimosquenosealeyycierrotuiter.Somosfeministas,queremosqueelabortosealegalyqueseamaterialmenteviableparatodaslaspersonas.Nonoscorranmáscon""esloposible""oconquenoqueremosquehayaley.",0
"EstatardeconcluimoslaPrimeraSesióndelTallerVirtual:I.Elpoderdesermujer.II.Mujeres:Igualdadypoder.III.Comunicacióndealtoimpactoparaelempoderamientodelasmujeres.ImpartidaporlaLic.CoralÁvila,Lic.GuadalupeMéndezyporlaMtra.TaniaBobadilla.",0
YopenséqueesaescoriayaestabaconSatanás...,0
"Bueno,laverdadnomegustasercursininadaasíqueintentaréserlomenoscursiahr,nosoybuenoparalaspalabrasymenossisetratadeunamujertangenial,tierna,hermosa,perfectacomovos,perovamosaintentar,sequenosconocemoshacemuypocoytal+",1
"Feministasquelesimportanlasmujeres??ja,quesigue?cristianoscomunistas?veganosquecomencarne?tuyyojuntos?",1
"ElPSOEselahametidodobladaaErc,Bilduycomuneros,ahoratocaquesiganmeneandoelculoydisfrutenlovotado.",0
Sepodríalegalizarladesicióndelasesinodeasesinarsinserestigmatizado.Laocurrenciadeloscrímenesnolospuedejustificar.Lasmujeresluchandocontralaviolenciaquesenosejerceypidiendofacilidadesparaejercerlaviolenciahaciaelmáspequeñoeindefenso.Hipo,0
Megustaríafollaresahermosura,1
"Unhumanoricoyfamosolequiereenseñaraunhombredeorigenhumildequeél,eladinerado,representaalospobres,mientrasqueelotro,eldeorigenpopular,representaalosricosperoestanidiotaquenolosabe.Mansplainingsociocultural,comohablamoscon",0
"Mentira,perosítengomuchoquecuestionarlealfeminismoqueheprofesadolostodosestosaños.",1
"ComonotenerunsonrisasihoyjuegalascampeonasdeColombia,porelBicampeonato,vamosamericadecalifemenino,aromperlacontoda....señoritas.",0
"Hoyniesencianiexperiencianicerebro,niovarioscomoaquellasmujeres,mimadreeracabrona,inteligenteynadasumisa,crió8hijosquesevalenporsimismosentodoslosaspectos.Hoynosabennihacerunhuevotibio,nilasmujeres,menoslosmachos.",1
"¡Yaestamosendirecto!Despuésdeunalargatemporadadparónforzado,vuelvelaactividadalcanal!!HoytocasesióngolfajugandoaCyberpunk2077!¿Tevienesaverlo?https://t.co/z3IfqqeELG",0
"─Medavergüenzaadmitiralgocomoquesoyatractiva,u-uhm...¿legustamás?Ustedesmuyamable.─",0
vayaculoguarra,1
"laslesbianassonhombresylosgayssonmujeresahora?miravos,este2020nodejadesorprenderme..hayqueavisarlealosgaysquetienenútero,capazquenilosaben.",1
Laslesbianasnosonmujeres,1
YquedaenevidenciaUNAVEZMÁSQuelasFeministasFeminazisSólosonotracaradelzurderíoFemiZurdasOrcoFemiZurdasCobardeagresiónaYlasquedicendefenderalaMujerEnabsolutosilencioHaciéndoselasLarrycomodijootrazurdanefasta,1
lareina.Estoymuyfelizdetodoloqueestáconsiguiendoyselomerecemucho,0
Haygentealaquenohayquerecomendarlenada.,0
El25.7porcientodelosmexicanosnoestádeacuerdoenpagarelpreciodelosproductosoriginalesporquelosienteexcesivo.https://t.co/TigpFECCkJ,0
"Siempretuvolafrentemuyalta,lalenguamuylargaylafaldamuycorta.",1
"Estefanynohaydudaeresunadamaatrevida,obediente,complaciente,candente,maravillosanosolocontuboquitatraviesaydevoradoraesetipodemujereslaquetodohomrequieretenerteenlaintimidadsabesviviralmáximoloricoyhermosoqueesunbuensexodecalidad",1
"Estasasumiendoentonces,queunamujerpuedefollarconunhombreypasarseporelortoqueamboprocrearon(conelcuentodelútero),peroasumirresponsabilidadno.Darelabortocomounmétodoanticonceptivosmas(cuandoesmataratuhijo)...quepatéticopensamiento...",1
"aggfeminismoymasculinismo,noentiendounchoto",0
"Pocasvecesviunmovimientotanmasivoytanunidocomoelqueestáocurriendoconlamayoríadelasmujereshoyendia.Sinimportarclasesocial,creencias,edades.",0
Quemaneradesodomizaratodounpaísydepasodarlelasgracias.,0
Graciasniñata,1
"¡Esmuysencillo!Simplementededícatehahablarsobreelempoderamientodelescíclopesentiemposdelaprincesaguerrera,deestamaneralaspaguitasysubvencionesvendránporsisolas,podráscomprarpiedraparatodoelOlimpo.¡Porlescíclopes!",1
"No,sebienelentramado.PersonalmentemehartaronlasultramacristasqerosionaronaCarriósinmedireldañoquelehicieronhastaalpropioespaciodeJxC.La""historia""dacuentadecomofuerondescalificadasmujeresestrategas,visionariasqqueríancambiarelstatusquo",1
Empoderamientoesdecirteatimismolaspalabrasquesiemprehasqueridoescuchar,0
"&lt;novio.2003➢NacePerseus.Sumaridoerareacioatenerhijos,peroaDaphneseleencaprichólodesermadre.➢ComienzaaestudiarEmpresariales.Lodeserunamujerfloreronoeslosuyo.EsoyqueTheodorepasabapocoporcasa.Acabósiguiendolos&gt;",1
"ElvictimismodeDayane,yaveoGFVIP",0
"Esunaniñatamalcriada,quenotienevergüenzanieducación,conlosmayores...Buenosolotienerespetoporsuyaya..AnabelvetepaCantoracontutitayelagus.",1
"bueno,parajoderteyquenoconsigasmasmentions,notecontesto,hastaprontoguarrauwu",1
Acasoesculpamíaqueeseenormeculomegustetanto?~tusabesbienqueesecoñodebeserexpuestoparaquesepanqueunamujermaduraaúnpuedeserusadahastamásnopoder~,1
"&lt;¡ElDr.Eggmanesunhombreincreíblementecarismático!""Aseguróconmuchaemoción,apretandoconligerezalamanoajenaaldejarsellevarporelentusiasmodehablardesuídolo.""¡Esbrillante,visionario,magnífico!Tieneunapersonalidadtanmagnéticayatractiva""sellevó&gt;",0
"Cualquieranimal,dotadodeinstintossocialesmarcados,incluidoslosafectosmaternosyfiliales,adquiriríainevitablementeunsentidomoral,tanprontocomosusfacultadesintelectualesestuvierantanbien,ocasitanbiendesarrolladas,comolasdelhombre.CharlesDarwin",0
Esoesviolarlaleynovoluntadpolítica.....Corruptos,0
Felicitacionesaestagranmadreygranmujer,0
unarubiatontatibiaajaj,1
hoyfueundíalindoporquemeenterédequeunadelasmujeresquemásquieroenelmundocompartelavidaconotramujerytengounsentimientorecálidoenelcorazónvivanlaslesbianascarajo,0
"MachismosigloXXISémujer,séobediente,sésumisa,ségenerosa,déjategolpearycalla,dejaqueinvadatucuerpo,dejaquemutiletuplacer,dejaqueteextirpetuútero,dejaquetearranquetushijos,dejaqueteimite,dejaquetesuplante,déjatedesaparecer.",1
"Vasconmujeres,noolvidesellátigo""-lalicenciapoéticaquesetomónuestroqueridofilósofo,noesenreferenciaalmachismo,sinoaquelosllevesbienpuestos,quenoseasotranenajuntoaellas.RedPillBájalaDelPedestalRationalMaleandrósferamgtowmasculinidad",1
TalcualcomolodescribeEltipoqueusolacomopolicíapolíticaparafregarahoytrabajaenlaadministraciónde,0
"Ylaculpaselaatribuísatodaslasmujeres?Nogeneralices,yapesardequepocoteimportaquelaspibassemueranabortandoenlaclandestinidad,decorazóndeseoquealgúndíaseacabelagordofobia.Porqueesohacemos,nosapoyamos,nosqueremoslibresyfelices.",1
"Lasdenunciasfalsasnoexistenporquedenunciascómoestassearchivan.Pocavergüenzatienesparaestartodoeldíahablandodeestas""víctimas""cuandoestáisacusandoahombresinocentessinpruebastodoslosdíasenlosjuzgadosdeviolenciadegénero.",1
"Jauríaesunaobradeteatroexcepcionalquetendríaqueserobligatoriaparatodoslosadolescentes.MaríaHervásestáexcepcional.Enhorabuena,LaManadalaculturaessegura",0
"NoveolahoradequellegueBidenalapresidenciaparaqueseacabeelracismo,lasguerrasdesecesión,elodioalasmujeres,elcovid,elcalentamientoglobal...enfinLaHipocreciaDemocrata",0
Eldeseodelaspersonasreguladoporelandrocentrismo.Bajoestándaresbienarbitrarios,0
"Muchasgracias,compañera!Esmuydesmotivanteverquequienestendríanquesumarrestan.Solodemuestranqueelfeminismolesimportabienpoco,queestovadeegosydarsebombopersonal.Menosmalquealgunasdaislacara.Sinoestoseríamásinsufrible.Unabrazogrande",0
pqdicenqlasblinkssomosfeministasjajsjaqmangaderetrasadas,1
Lobuenoesquenoestoyembarazada,0
temuysexiyatractivabellamujer,1
Joderquebuenastetastienes,1
JAJAAJAJAJAJAJAJzorra,1
"Medaigualsihablamosdevestuariosenungimnasio,vercomoaceleraelpasolachicaquevadelanteoaquellosquepiensanquelaleydeViolenciamachistaesunprivilegiodelasmujeresporqueNotAllMenSetratadedemostrarlajerarquizaciónsexual.Laqlosqueernegais.",1
Mecaemalesahueonamojigatasehacelalindaperoesunaarpíadelopeor..,1
"TÚERES,perojoTECOMOWNDJEJ,solosoyunaniñatallorandoporhaechanporfiquenotedevergüenzainteractuarconmigoninadadeeso",0
"Nenaza,anormal,gilipollas,muñecademierda,capulladeprimera.",1
"Paralasfemiorcosesnormalandarpeluda,mostrarlo,serobesa,marimacho,lesbianaobisexual,sontodoloopuestoalofemenino.",1
Elhembrismonoexist-,1
Yovoy.Yyamehanllamadofeminazi.,0
SignificaquepuedessalirenmamelucoaWalmartynadiepuedejuzgarte.Quepuedesdesabrocharteelbotóndelpantalónmientrascomesyesoestábien.Agarrarlapedaenfamilia.Usartusmejorestraposconpantuflas.Quevasaempujarteunasbuenastortasdepavox15días,0
Feminaziytóxica...endeluego,1
"Hermanas,zorras,putosdetwitter.Noolvidenelvasitodelecheprecama.",1
"AcabodeverelcapítulodeDolorsAleuenPionerasGranhistoria,queapenasconocía,sobrelaprimeramujeruniversitariaqueejerciólaMedicinaenEspaña.Indagandomás,veoquepublicóestoenhaceunosmeses.",0
ElfeminismoylosLGBTterminaronhaciendomasdañoalasmujeresyaloshomosexualesqueaelpropiopatriarcado.,1
quealivioparaelmuchacho!!!!sabesloquedebeseraguantarteaunafeminaziabortera???mamaaaa!!!,1
"Muchasvecesquieresvibraraltoperohayocasionesenlosquepormásquequieras,estásentusbajones.Siemprehayotrosdíasenloscualespuedesmejorar.",0
"Neta!!!!Hoytuvelamejornoticia!!!regresó!!Nosabenlafaltaquemehizo!!!Ellasabequelaquierounmontónyqueesunaniñahermosatantopordentrocomoporfuera!!TEAMOBBA!!ERESLAMEJORQUENOSETEOLVIDENUNCA!Pd:Porsuatención,gracias.",0
"MinisteriodeAgriculturaofreceráorientaciónyfinanciamientoaloshombresymujeresdelcampoMásdetalles,AQUÍÁncash",0
Okputa,1
Quitomereceserloquefue.Recuperémostelalibertadyeltrabajopararescataralaciudaddelabandonoyladesidia.Ladebedevolveralosquiteñossusderechos.TrabajoYLibertadDerechosYTrabajo,0
Señoryocreoqueelwalterselomerece,0
"Pinchebrujatevanaregresarprontocantasmuyfeo,pobrelagartonadasrisa,esperotequefesdepergola",1
"Elproblemaeslasmedidasdiscriminatoriasysinplazos.YoestoydeacuerdoconuncierreTOTALde15días.Coninicioyfindefinidos.Peroesaestupidezdeundiamujeres,otrohombres,porcedula,etcetc,estaclaroquenofuncionan.",0
"Conrespeto.Cuandoescuchélanoticia,nosabíasilloraroreírme.Tantainculturahayennuestropaís,queunamujerde12añosnosepaqueestápreñadayquelosprogenitoresdeestamenornosepanqueduranteelconfinamientoseescapódecasaparafollar!",1
Demayorquierosermujerflorero.Sebuscapatrocinador.,1
"Noesquetengalaidea,esquesimirasestudiosdevaloresestáinstauradaenlasociedadlaideadequepegarlealasmujeresesmalo,yseconsiderapeorpegaraunamujerqueaunhombre.",1
"Losquesabensonsanitarioscomoesteoinvestigadores,peropodéisseguirescuchandolospoliticuchosdevíaestrecha..",0
NuestrasfelicitacionesDraIzkia,0
"Noquisieraquelasinfluenciasdelosquemáslehanechodañoaldeporteylohanlastimado,terminendedestruirloquequedadelossueñosdeportivosparaestepaís.DeantemanoamujerescomoDamaris,graciasporcrearelcaminoparaquelasdemáspodamosseguir.(3/3)",0
"YatenemosalsocialismoqueesunaideologíatribalcreadadesdelamáximaignoranciadeMaximilianoRobespierreylosquelesiguieronparaeso.Sincapital,libremercadoyempoderamientoeconómicodepersonasesimposibledesarrollarunasociedadpróspera,punto.",0
FELIZCUMPLEEMA!!/1añito..Hermosa!!.eugeniatobalema1añitocumpleañosfelizlamanadaenteratechimentoenteratedeveradeliverydeprimicias,0
"Unohablodelafaldayloshombresytodolohistóricoquehabíadetrás,perodelrestono.YocreoquetodosestábamosllorandoyenSHOCK",0
"Tragediascomoladehombres,mujeresyniñossalidosdeGuiriayAhogadosBuscandoLibertadsonresponsabilidaddeunrégimendequehadestruidolascondicionesdevidadelosvenezolanos.",0
Bienlindaelaveleexplicaporquésuofertanolepareceatractivaylesugierecontactarciertaavequeconocealaquelepodríainteresarloquelajaulaofrece.Asíalgunasocasiones:lajaulaofrecesuscuidadosylasveslarechazanamablementeyladerivanconotraave,0
"UnavezXpersonamemirountatuajeymevioconcasiquecaradeasco,haciendoexpresionesderechazoyquelasmujeresnodeben“mancharse”.Broelqueestámalerestú,portusactitudesdemierda",1
Selomerecenlaschicas,0
"Bajolamismapremisa,lasmujerestambientienenpotencialdeasesinar,deberíamostomardecisionesdrasticasbasadasenlapotencialidad?Creoqueesmatarmoscasacañonazos,porqueaunquetodostenemoslapotencialidaddehacerelmal,decidimosnohacerlo.",1
LoincreíbleesqueForsythsea'competencia'deunhombretanpreparadocomoDeSotoNotodoescarabonitaconcabezahueca...Cosadelocosenverdad...Aelegirbienporfavorel2021,0
"+aquellaflor.Latomócondelicadezaparaacercarlaaloscabellosdelamujeryconunpocodecuidado,seloponeenlaorejayentreloscabelloscomosifueseunadornó.*Esunabellayhermosaflor,señoritaaunquemesientoagradecidoporsuregalo,estabellaflor+",1
"yonomecallomasporquéesunarealidadqueelabusoamenoresseproduceenentornoscercanos,entornosdecuidadoyprotección,seconviertenenentornosdedesprotecciónydescuido.stopSAPYoSiTeCreo",0
"Contandolealdevalencianoquellegotardeporqueunaputaviejamehadichoxlacalleq“nohacefaltaqvayaenseñandoelparrus,cochina,parecesunaputa”xd",1
"LRT:Ydeberíaserasí,elproblemaesquelos""chistes""de""Ihatemen""ysimilaressehanconvertidomásen""unmeme""queenactivismopropiamentedicho.Entiendoquelohacenparaquetodosloshombressesientanaludidos,peronoquitaqueésohayacausadodañoalfeminismo.",1
"Puesami,analfabetomesuenaasodomizaraSantaClaus...",0
esoesmanspreadingJAJAJAJAJA,0
Mimamamedeciatodoeltiempoquemesentaracomoseñoritayterminesentandomeenuna.,1
"MisrespetosparaesteEQUIPOenelGuard1anes2020nisupropioDTcreyóenelproyectoysebajódelbarcodosdíasantesdearrancareltorneo,hoyledevolvieronmuchoasufielafición.sonLaManada",0
LoprometidoesdeudalistoelwallpaperdeLaManada,0
AYRILEYGOLFAMELOPUSOENELTL,1
"Siiiesqueahhhhhestállenodecomentariosde""esonoeselfeminismo,yoamoamipadre""JdjdjsjsWEYCÁLLATEalvyatenemossuficienteconloshombresysuNotAllMenparaquevenganustedesconesascosastambién",0
"¡TUSPROBLEMASTIENENMEDIACIÓN!TeinvitamosaconocerelSistemaNacionaldeMediaciónFamiliarquepermiteresolverproblemasdeformagratuita,sinabogados,evitandoiralargosjuicios,enunmáximode60días.Másinformaciónen",0
"Estamujerdespechadacomohacenmuchashoyendíatomandereheénesaloschicos,seadueñandesushijosylesgeneranunaimagendenostadadelpadreytodalafamiliapaterna.Elestadodeberíamultarlas!!!Bastadepensarquelasmujeressontodasbuenasylindas!!!.",1
"Estopasaporlasestupidecesquelasfeministasradicalesestánmetiéndoleenlacabezaalasmujeres,quetodosloshombressonunosasquerososquesólopiensanensexo,peronoesasí,haypadresquesonunbuenejemploparasushijos,padresquerespetanalasmujeres,enfin",1
"Yentusdíasdifíciles,primeramente.",0
Deverdadquetengocasi20añosyveounaestrellafugazymepongocomounaniñachica.,0
"Realmentepuedeseruntemazoheavy,lodemostraronconMujerBruja.ParamiProblemaescomounacanciónexperimentalqueambasquisieronprobar,oesoespero.",0
NOOOOOSEBASTIANHIJODEPUTAPARECESOBCECIONADOPORUNAPERSONAQUENOCONOCESDEJALAYAFORRO,0
"Felicidadesyclagradeceaestachicaesevalorycorageparadenunciaresaloúnicoqxq40salarionadamasoapartedesoperderaloqyacrobo,deserasi,paraestamujervaliente,esahumildadqreflejaensurostroesadmirablexelvalorqtiene",0
"mimamáseestaviendobettylafeaynoseacuerdadecómotermina,5likesylearruinolanovela",0
Estánlosaweonaosyestayvoconchetumare!!!Siguiendoaunaperramalignahdp,1
Nadadeeso!!Túfrigidayyocomounvolcán!Perfectoporqueyasabesqueelcalorterminaderritiendoelhieloyesteterminaunidoalcalorcomounosolo.,1
"Únanse,seanloquequieranser,perodejendesodomizarniños!Bastapervertidos!",0
＃MeToo,0
"Encuantoaamenazas,insultos,violenciahacialasmujeresyfeministasnomerecenpormiparterespetoalguno.Meinteresanlosargumentos.Noestoydeacuerdoconlasterf,perocondenofirmementeaquienllameamatarlas.Esoesodiopuro.",1
"Coño,comoenPodemos,quesolopudoquedaruno.Buenodos,quesequedóconsumujerflorerotambién.",1
"Sequeahorahaymuchosfrentesabiertos,peroaúnasíqueríaaportarunpoquitodesdemicampo.Heescritosobrecómoseconstruyeeldiscursohistóricodeformaandrocentricaen",0
Vamuybien...!Ojalápudierairyotanbiencomoél.VoyenuncarritomajuncheyélvaenhelicópteroyenelAirforce1.¡Nodigoyosivabienelhombre!¡Requetebien!,0
"LosFuncionariosdeSaludseolvidandelCOVIDyhacenfiestanavideñaenhoteldelaCDMXLosEMPRESARIOShacenmegapachangas,losGobernadoresgolpistashacenpachangasysevandeinfielesabares,yaquienquierenfregar,claroalPUEBLO",0
